"","workerid","noun","gender","nounclass","slide_number","predicate1","predicate2","class1","class2","response","language","school","age","assess","education","lived","level","family","years","describe","classes","gender.1"
"4450","144","tomate","masculine","food","6","malo","fresco","quality","age",0.21,"español","most",27,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","yes","Female"
"4451","144","pl&aacute;tano","masculine","food","7","duro","cuadrado","texture","shape",0.53,"español","most",27,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","yes","Female"
"4452","144","pl&aacute;tano","masculine","food","8","marr&oacute;n","malo","color","quality",0.97,"español","most",27,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","yes","Female"
"4453","144","escritorio","masculine","furniture","9","nuevo","espa&ntilde;ol","age","nationality",0,"español","most",27,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","yes","Female"
"4454","144","zanahoria","feminine","food","10","mexicano","largo","nationality","size",0.77,"español","most",27,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","yes","Female"
"4455","144","televisi&oacute;n ","feminine","furniture","11","fresco","duro","age","texture",0.53,"español","most",27,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","yes","Female"
"4456","144","zanahoria","feminine","food","12","duro","espa&ntilde;ol","texture","nationality",0.18,"español","most",27,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","yes","Female"
"4457","144","zanahoria","feminine","food","13","enorme","redondo","size","shape",0.76,"español","most",27,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","yes","Female"
"4458","144","tomate","masculine","food","14","viejo","mexicano","age","nationality",0.17,"español","most",27,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","yes","Female"
"4459","144","queso","masculine","food","15","peque&ntilde;o","rojo","size","color",0.83,"español","most",27,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","yes","Female"
"4460","144","pl&aacute;tano","masculine","food","16","morado","espa&ntilde;ol","color","nationality",0.14,"español","most",27,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","yes","Female"
"4461","144","ventilador","masculine","furniture","17","grande","americano","size","nationality",0.14,"español","most",27,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","yes","Female"
"4462","144","zanahoria","feminine","food","18","bueno","marr&oacute;n","quality","color",0.18,"español","most",27,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","yes","Female"
"4463","144","escritorio","masculine","furniture","19","enorme","liso","size","texture",0.14,"español","most",27,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","yes","Female"
"4464","144","queso","masculine","food","20","redondo","espa&ntilde;ol","shape","nationality",0.15,"español","most",27,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","yes","Female"
"4465","144","televisi&oacute;n ","feminine","furniture","21","nuevo","peque&ntilde;o","age","size",0.15,"español","most",27,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","yes","Female"
"4466","144","escritorio","masculine","furniture","22","morado","largo","color","size",0.15,"español","most",27,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","yes","Female"
"4467","144","escritorio","masculine","furniture","23","corto","cuadrado","size","shape",0.14,"español","most",27,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","yes","Female"
"4468","144","ventilador","masculine","furniture","24","azul","grande","color","size",0.77,"español","most",27,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","yes","Female"
"4469","144","televisi&oacute;n ","feminine","furniture","25","nuevo","espa&ntilde;ol","age","nationality",0.14,"español","most",27,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","yes","Female"
"4470","144","manzana","feminine","food","26","min&uacute;sculo","mexicano","size","nationality",0.21,"español","most",27,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","yes","Female"
"4471","144","silla","feminine","furniture","27","corto","bueno","size","quality",0.84,"español","most",27,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","yes","Female"
"4472","144","silla","feminine","furniture","28","grande","americano","size","nationality",0.19,"español","most",27,"Yes","3","both8","native","spaneng","mostlive","SpanSpan","yes","Female"
"4499","146","zanahoria","feminine","food","3","liso","peque&ntilde;o","texture","size",0.49,"Castellano","most",25,"Confused","1","both8","native","span","mostlive","SpanSpan","yes","Female"
"4500","146","silla","feminine","furniture","4","podrido","peque&ntilde;o","age","size",0.96,"Castellano","most",25,"Confused","1","both8","native","span","mostlive","SpanSpan","yes","Female"
"4501","146","silla","feminine","furniture","5","malo","morado","quality","color",0.01,"Castellano","most",25,"Confused","1","both8","native","span","mostlive","SpanSpan","yes","Female"
"4502","146","queso","masculine","food","6","podrido","min&uacute;sculo","age","size",0.97,"Castellano","most",25,"Confused","1","both8","native","span","mostlive","SpanSpan","yes","Female"
"4503","146","queso","masculine","food","7","americano","morado","nationality","color",0,"Castellano","most",25,"Confused","1","both8","native","span","mostlive","SpanSpan","yes","Female"
"4504","146","escritorio","masculine","furniture","8","bueno","verde","quality","color",0.04,"Castellano","most",25,"Confused","1","both8","native","span","mostlive","SpanSpan","yes","Female"
"4505","146","escritorio","masculine","furniture","9","verde","nuevo","color","age",0.04,"Castellano","most",25,"Confused","1","both8","native","span","mostlive","SpanSpan","yes","Female"
"4506","146","escritorio","masculine","furniture","10","largo","podrido","size","age",0.95,"Castellano","most",25,"Confused","1","both8","native","span","mostlive","SpanSpan","yes","Female"
"4507","146","tomate","masculine","food","11","americano","corto","nationality","size",0.94,"Castellano","most",25,"Confused","1","both8","native","span","mostlive","SpanSpan","yes","Female"
"4508","146","queso","masculine","food","12","duro","corto","texture","size",0.98,"Castellano","most",25,"Confused","1","both8","native","span","mostlive","SpanSpan","yes","Female"
"4509","146","sof&aacute; ","masculine","furniture","13","cuadrado","morado","shape","color",0.96,"Castellano","most",25,"Confused","1","both8","native","span","mostlive","SpanSpan","yes","Female"
"4510","146","tomate","masculine","food","14","peque&ntilde;o","marr&oacute;n","size","color",0.02,"Castellano","most",25,"Confused","1","both8","native","span","mostlive","SpanSpan","yes","Female"
"4511","146","televisi&oacute;n ","feminine","furniture","15","marr&oacute;n","largo","color","size",0.96,"Castellano","most",25,"Confused","1","both8","native","span","mostlive","SpanSpan","yes","Female"
"4512","146","ventilador","masculine","furniture","16","espa&ntilde;ol","rojo","nationality","color",0,"Castellano","most",25,"Confused","1","both8","native","span","mostlive","SpanSpan","yes","Female"
"4513","146","ventilador","masculine","furniture","17","espa&ntilde;ol","rojo","nationality","color",0,"Castellano","most",25,"Confused","1","both8","native","span","mostlive","SpanSpan","yes","Female"
"4514","146","tomate","masculine","food","18","enorme","marr&oacute;n","size","color",0.98,"Castellano","most",25,"Confused","1","both8","native","span","mostlive","SpanSpan","yes","Female"
"4515","146","pl&aacute;tano","masculine","food","19","fresco","duro","age","texture",0.03,"Castellano","most",25,"Confused","1","both8","native","span","mostlive","SpanSpan","yes","Female"
"4516","146","televisi&oacute;n ","feminine","furniture","20","min&uacute;sculo","morado","size","color",0.03,"Castellano","most",25,"Confused","1","both8","native","span","mostlive","SpanSpan","yes","Female"
"4517","146","sof&aacute; ","masculine","furniture","21","enorme","redondo","size","shape",0.96,"Castellano","most",25,"Confused","1","both8","native","span","mostlive","SpanSpan","yes","Female"
"4518","146","ventilador","masculine","furniture","22","largo","malo","size","quality",0.04,"Castellano","most",25,"Confused","1","both8","native","span","mostlive","SpanSpan","yes","Female"
"4519","146","zanahoria","feminine","food","23","podrido","americano","age","nationality",0.01,"Castellano","most",25,"Confused","1","both8","native","span","mostlive","SpanSpan","yes","Female"
"4520","146","televisi&oacute;n ","feminine","furniture","24","amarillo","espa&ntilde;ol","color","nationality",0.97,"Castellano","most",25,"Confused","1","both8","native","span","mostlive","SpanSpan","yes","Female"
"4521","146","televisi&oacute;n ","feminine","furniture","25","verde","bueno","color","quality",0.98,"Castellano","most",25,"Confused","1","both8","native","span","mostlive","SpanSpan","yes","Female"
"4522","146","zanahoria","feminine","food","26","espa&ntilde;ol","fresco","nationality","age",0.03,"Castellano","most",25,"Confused","1","both8","native","span","mostlive","SpanSpan","yes","Female"
"4523","146","manzana","feminine","food","27","americano","nuevo","nationality","age",0.99,"Castellano","most",25,"Confused","1","both8","native","span","mostlive","SpanSpan","yes","Female"
"4524","146","televisi&oacute;n ","feminine","furniture","28","largo","rojo","size","color",0,"Castellano","most",25,"Confused","1","both8","native","span","mostlive","SpanSpan","yes","Female"
"4681","153","pl&aacute;tano","masculine","food","3","marr&oacute;n","enorme","color","size",0.09,"Español","most",21,"Yes","2","both8","native","span","mostlive","SpanSpan","yes","Male"
"4682","153","queso","masculine","food","4","rojo","grande","color","size",0,"Español","most",21,"Yes","2","both8","native","span","mostlive","SpanSpan","yes","Male"
"4683","153","zanahoria","feminine","food","5","espa&ntilde;ol","min&uacute;sculo","nationality","size",0,"Español","most",21,"Yes","2","both8","native","span","mostlive","SpanSpan","yes","Male"
"4684","153","sof&aacute; ","masculine","furniture","6","enorme","espa&ntilde;ol","size","nationality",1,"Español","most",21,"Yes","2","both8","native","span","mostlive","SpanSpan","yes","Male"
"4685","153","tomate","masculine","food","7","cuadrado","grande","shape","size",1,"Español","most",21,"Yes","2","both8","native","span","mostlive","SpanSpan","yes","Male"
"4686","153","tomate","masculine","food","8","mexicano","viejo","nationality","age",0,"Español","most",21,"Yes","2","both8","native","span","mostlive","SpanSpan","yes","Male"
"4687","153","silla","feminine","furniture","9","espa&ntilde;ol","liso","nationality","texture",0,"Español","most",21,"Yes","2","both8","native","span","mostlive","SpanSpan","yes","Male"
"4688","153","tomate","masculine","food","10","min&uacute;sculo","rojo","size","color",1,"Español","most",21,"Yes","2","both8","native","span","mostlive","SpanSpan","yes","Male"
"4689","153","escritorio","masculine","furniture","11","nuevo","amarillo","age","color",0,"Español","most",21,"Yes","2","both8","native","span","mostlive","SpanSpan","yes","Male"
"4690","153","silla","feminine","furniture","12","corto","nuevo","size","age",0.36,"Español","most",21,"Yes","2","both8","native","span","mostlive","SpanSpan","yes","Male"
"4691","153","queso","masculine","food","13","viejo","verde","age","color",1,"Español","most",21,"Yes","2","both8","native","span","mostlive","SpanSpan","yes","Male"
"4692","153","silla","feminine","furniture","14","fresco","malo","age","quality",0.59,"Español","most",21,"Yes","2","both8","native","span","mostlive","SpanSpan","yes","Male"
"4693","153","escritorio","masculine","furniture","15","americano","verde","nationality","color",0.96,"Español","most",21,"Yes","2","both8","native","span","mostlive","SpanSpan","yes","Male"
"4694","153","televisi&oacute;n ","feminine","furniture","16","podrido","mexicano","age","nationality",1,"Español","most",21,"Yes","2","both8","native","span","mostlive","SpanSpan","yes","Male"
"4695","153","tomate","masculine","food","17","fresco","amarillo","age","color",0,"Español","most",21,"Yes","2","both8","native","span","mostlive","SpanSpan","yes","Male"
"4696","153","queso","masculine","food","18","nuevo","duro","age","texture",0,"Español","most",21,"Yes","2","both8","native","span","mostlive","SpanSpan","yes","Male"
"4697","153","pl&aacute;tano","masculine","food","19","duro","malo","texture","quality",1,"Español","most",21,"Yes","2","both8","native","span","mostlive","SpanSpan","yes","Male"
"4698","153","tomate","masculine","food","20","morado","fresco","color","age",1,"Español","most",21,"Yes","2","both8","native","span","mostlive","SpanSpan","yes","Male"
"4699","153","manzana","feminine","food","21","espa&ntilde;ol","fresco","nationality","age",1,"Español","most",21,"Yes","2","both8","native","span","mostlive","SpanSpan","yes","Male"
"4700","153","silla","feminine","furniture","22","enorme","espa&ntilde;ol","size","nationality",0,"Español","most",21,"Yes","2","both8","native","span","mostlive","SpanSpan","yes","Male"
"4701","153","zanahoria","feminine","food","23","fresco","espa&ntilde;ol","age","nationality",0,"Español","most",21,"Yes","2","both8","native","span","mostlive","SpanSpan","yes","Male"
"4702","153","queso","masculine","food","24","nuevo","americano","age","nationality",0,"Español","most",21,"Yes","2","both8","native","span","mostlive","SpanSpan","yes","Male"
"4703","153","escritorio","masculine","furniture","25","malo","largo","quality","size",0,"Español","most",21,"Yes","2","both8","native","span","mostlive","SpanSpan","yes","Male"
"4704","153","ventilador","masculine","furniture","26","mexicano","bueno","nationality","quality",0,"Español","most",21,"Yes","2","both8","native","span","mostlive","SpanSpan","yes","Male"
"4705","153","televisi&oacute;n ","feminine","furniture","27","bueno","azul","quality","color",1,"Español","most",21,"Yes","2","both8","native","span","mostlive","SpanSpan","yes","Male"
"4706","153","silla","feminine","furniture","28","marr&oacute;n","grande","color","size",0,"Español","most",21,"Yes","2","both8","native","span","mostlive","SpanSpan","yes","Male"
"4759","156","ventilador","masculine","furniture","3","suave","mexicano","texture","nationality",1,"Español","most",34,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"4760","156","zanahoria","feminine","food","4","grande","malo","size","quality",1,"Español","most",34,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"4761","156","manzana","feminine","food","5","espa&ntilde;ol","fresco","nationality","age",0,"Español","most",34,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"4762","156","silla","feminine","furniture","6","liso","min&uacute;sculo","texture","size",1,"Español","most",34,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"4763","156","zanahoria","feminine","food","7","nuevo","grande","age","size",1,"Español","most",34,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"4764","156","queso","masculine","food","8","liso","redondo","texture","shape",1,"Español","most",34,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"4765","156","ventilador","masculine","furniture","9","malo","cuadrado","quality","shape",1,"Español","most",34,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"4766","156","pl&aacute;tano","masculine","food","10","mexicano","peque&ntilde;o","nationality","size",0,"Español","most",34,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"4767","156","ventilador","masculine","furniture","11","enorme","morado","size","color",1,"Español","most",34,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"4768","156","queso","masculine","food","12","corto","malo","size","quality",1,"Español","most",34,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"4769","156","queso","masculine","food","13","azul","largo","color","size",1,"Español","most",34,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"4770","156","tomate","masculine","food","14","viejo","morado","age","color",1,"Español","most",34,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"4771","156","ventilador","masculine","furniture","15","fresco","malo","age","quality",1,"Español","most",34,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"4772","156","sof&aacute; ","masculine","furniture","16","cuadrado","bueno","shape","quality",0,"Español","most",34,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"4773","156","queso","masculine","food","17","viejo","morado","age","color",1,"Español","most",34,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"4774","156","silla","feminine","furniture","18","peque&ntilde;o","redondo","size","shape",0,"Español","most",34,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"4775","156","sof&aacute; ","masculine","furniture","19","cuadrado","bueno","shape","quality",1,"Español","most",34,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"4776","156","pl&aacute;tano","masculine","food","20","corto","cuadrado","size","shape",0,"Español","most",34,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"4777","156","zanahoria","feminine","food","21","marr&oacute;n","redondo","color","shape",0,"Español","most",34,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"4778","156","pl&aacute;tano","masculine","food","22","bueno","redondo","quality","shape",1,"Español","most",34,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"4779","156","sof&aacute; ","masculine","furniture","23","rojo","corto","color","size",1,"Español","most",34,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"4780","156","pl&aacute;tano","masculine","food","24","enorme","malo","size","quality",1,"Español","most",34,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"4781","156","escritorio","masculine","furniture","25","espa&ntilde;ol","corto","nationality","size",0,"Español","most",34,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"4782","156","televisi&oacute;n ","feminine","furniture","26","azul","viejo","color","age",0,"Español","most",34,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"4783","156","escritorio","masculine","furniture","27","viejo","verde","age","color",0,"Español","most",34,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"4784","156","manzana","feminine","food","28","malo","rojo","quality","color",0,"Español","most",34,"Yes","3","both8","native","span","mostlive","SpanSpan","yes","Female"
"4837","159","silla","feminine","furniture","3","espa&ntilde;ol","marr&oacute;n","nationality","color",0.22,"Español","most",28,"Yes","1","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4838","159","ventilador","masculine","furniture","4","duro","bueno","texture","quality",0.75,"Español","most",28,"Yes","1","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4839","159","televisi&oacute;n ","feminine","furniture","5","azul","malo","color","quality",0.78,"Español","most",28,"Yes","1","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4840","159","pl&aacute;tano","masculine","food","6","morado","duro","color","texture",0.77,"Español","most",28,"Yes","1","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4841","159","sof&aacute; ","masculine","furniture","7","espa&ntilde;ol","morado","nationality","color",0.83,"Español","most",28,"Yes","1","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4842","159","silla","feminine","furniture","8","enorme","redondo","size","shape",0.85,"Español","most",28,"Yes","1","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4843","159","televisi&oacute;n ","feminine","furniture","9","espa&ntilde;ol","morado","nationality","color",0.83,"Español","most",28,"Yes","1","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4844","159","televisi&oacute;n ","feminine","furniture","10","min&uacute;sculo","morado","size","color",0.15,"Español","most",28,"Yes","1","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4845","159","televisi&oacute;n ","feminine","furniture","11","fresco","min&uacute;sculo","age","size",0.62,"Español","most",28,"Yes","1","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4846","159","tomate","masculine","food","12","bueno","suave","quality","texture",0.85,"Español","most",28,"Yes","1","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4847","159","silla","feminine","furniture","13","peque&ntilde;o","azul","size","color",0.87,"Español","most",28,"Yes","1","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4848","159","queso","masculine","food","14","verde","cuadrado","color","shape",0.89,"Español","most",28,"Yes","1","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4849","159","pl&aacute;tano","masculine","food","15","fresco","americano","age","nationality",0.13,"Español","most",28,"Yes","1","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4850","159","queso","masculine","food","16","malo","suave","quality","texture",0.25,"Español","most",28,"Yes","1","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4851","159","tomate","masculine","food","17","espa&ntilde;ol","largo","nationality","size",0.82,"Español","most",28,"Yes","1","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4852","159","manzana","feminine","food","18","grande","malo","size","quality",0.17,"Español","most",28,"Yes","1","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4853","159","ventilador","masculine","furniture","19","corto","verde","size","color",0.77,"Español","most",28,"Yes","1","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4854","159","manzana","feminine","food","20","min&uacute;sculo","mexicano","size","nationality",0.22,"Español","most",28,"Yes","1","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4855","159","pl&aacute;tano","masculine","food","21","corto","mexicano","size","nationality",0.11,"Español","most",28,"Yes","1","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4856","159","ventilador","masculine","furniture","22","corto","rojo","size","color",0.08,"Español","most",28,"Yes","1","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4857","159","silla","feminine","furniture","23","mexicano","largo","nationality","size",0.9,"Español","most",28,"Yes","1","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4858","159","ventilador","masculine","furniture","24","espa&ntilde;ol","grande","nationality","size",0.07,"Español","most",28,"Yes","1","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4859","159","ventilador","masculine","furniture","25","peque&ntilde;o","nuevo","size","age",0.09,"Español","most",28,"Yes","1","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4860","159","manzana","feminine","food","26","enorme","fresco","size","age",0.89,"Español","most",28,"Yes","1","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4861","159","sof&aacute; ","masculine","furniture","27","azul","fresco","color","age",0.9,"Español","most",28,"Yes","1","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4862","159","zanahoria","feminine","food","28","espa&ntilde;ol","nuevo","nationality","age",0.88,"Español","most",28,"Yes","1","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4889","161","zanahoria","feminine","food","3","viejo","verde","age","color",0.11,"español","none",60,"Yes","2","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4890","161","tomate","masculine","food","4","malo","redondo","quality","shape",0.1,"español","none",60,"Yes","2","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4891","161","manzana","feminine","food","5","grande","podrido","size","age",0.93,"español","none",60,"Yes","2","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4892","161","zanahoria","feminine","food","6","espa&ntilde;ol","verde","nationality","color",0.5,"español","none",60,"Yes","2","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4893","161","queso","masculine","food","7","bueno","mexicano","quality","nationality",0.13,"español","none",60,"Yes","2","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4894","161","televisi&oacute;n ","feminine","furniture","8","nuevo","verde","age","color",0.94,"español","none",60,"Yes","2","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4895","161","silla","feminine","furniture","9","fresco","bueno","age","quality",0.48,"español","none",60,"Yes","2","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4896","161","manzana","feminine","food","10","redondo","duro","shape","texture",0.98,"español","none",60,"Yes","2","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4897","161","ventilador","masculine","furniture","11","largo","morado","size","color",0.92,"español","none",60,"Yes","2","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4898","161","tomate","masculine","food","12","duro","americano","texture","nationality",0.06,"español","none",60,"Yes","2","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4899","161","televisi&oacute;n ","feminine","furniture","13","nuevo","redondo","age","shape",0.96,"español","none",60,"Yes","2","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4900","161","sof&aacute; ","masculine","furniture","14","peque&ntilde;o","rojo","size","color",0.07,"español","none",60,"Yes","2","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4901","161","tomate","masculine","food","15","corto","suave","size","texture",0.09,"español","none",60,"Yes","2","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4902","161","tomate","masculine","food","16","enorme","amarillo","size","color",0.06,"español","none",60,"Yes","2","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4903","161","televisi&oacute;n ","feminine","furniture","17","liso","bueno","texture","quality",0.07,"español","none",60,"Yes","2","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4904","161","tomate","masculine","food","18","peque&ntilde;o","mexicano","size","nationality",0.09,"español","none",60,"Yes","2","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4905","161","televisi&oacute;n ","feminine","furniture","19","podrido","bueno","age","quality",0.48,"español","none",60,"Yes","2","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4906","161","queso","masculine","food","20","viejo","grande","age","size",0.05,"español","none",60,"Yes","2","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4907","161","tomate","masculine","food","21","cuadrado","mexicano","shape","nationality",0.07,"español","none",60,"Yes","2","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4908","161","pl&aacute;tano","masculine","food","22","largo","morado","size","color",0.96,"español","none",60,"Yes","2","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4909","161","pl&aacute;tano","masculine","food","23","bueno","duro","quality","texture",0.04,"español","none",60,"Yes","2","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4910","161","pl&aacute;tano","masculine","food","24","marr&oacute;n","nuevo","color","age",0.01,"español","none",60,"Yes","2","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4911","161","pl&aacute;tano","masculine","food","25","marr&oacute;n","espa&ntilde;ol","color","nationality",0.01,"español","none",60,"Yes","2","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4912","161","tomate","masculine","food","26","verde","cuadrado","color","shape",0,"español","none",60,"Yes","2","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4913","161","ventilador","masculine","furniture","27","malo","min&uacute;sculo","quality","size",0.05,"español","none",60,"Yes","2","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"4914","161","ventilador","masculine","furniture","28","marr&oacute;n","suave","color","texture",0.04,"español","none",60,"Yes","2","both8","native","span","mostlive","SpanSpan","noclasses","Male"
"5045","167","sof&aacute; ","masculine","furniture","3","duro","americano","texture","nationality",0.29,"español","",43,"Yes","3","both8","native","span","mostlive","SpanSpan","","Male"
"5046","167","ventilador","masculine","furniture","4","podrido","espa&ntilde;ol","age","nationality",0.15,"español","",43,"Yes","3","both8","native","span","mostlive","SpanSpan","","Male"
"5047","167","televisi&oacute;n ","feminine","furniture","5","min&uacute;sculo","fresco","size","age",0.15,"español","",43,"Yes","3","both8","native","span","mostlive","SpanSpan","","Male"
"5048","167","zanahoria","feminine","food","6","grande","espa&ntilde;ol","size","nationality",0.86,"español","",43,"Yes","3","both8","native","span","mostlive","SpanSpan","","Male"
"5049","167","televisi&oacute;n ","feminine","furniture","7","min&uacute;sculo","morado","size","color",0.85,"español","",43,"Yes","3","both8","native","span","mostlive","SpanSpan","","Male"
"5050","167","queso","masculine","food","8","espa&ntilde;ol","largo","nationality","size",0.17,"español","",43,"Yes","3","both8","native","span","mostlive","SpanSpan","","Male"
"5051","167","tomate","masculine","food","9","min&uacute;sculo","liso","size","texture",0.87,"español","",43,"Yes","3","both8","native","span","mostlive","SpanSpan","","Male"
"5052","167","silla","feminine","furniture","10","morado","bueno","color","quality",0.86,"español","",43,"Yes","3","both8","native","span","mostlive","SpanSpan","","Male"
"5053","167","ventilador","masculine","furniture","11","duro","redondo","texture","shape",0.87,"español","",43,"Yes","3","both8","native","span","mostlive","SpanSpan","","Male"
"5054","167","sof&aacute; ","masculine","furniture","12","bueno","espa&ntilde;ol","quality","nationality",0.08,"español","",43,"Yes","3","both8","native","span","mostlive","SpanSpan","","Male"
"5055","167","tomate","masculine","food","13","peque&ntilde;o","malo","size","quality",0.94,"español","",43,"Yes","3","both8","native","span","mostlive","SpanSpan","","Male"
"5056","167","silla","feminine","furniture","14","malo","amarillo","quality","color",0.94,"español","",43,"Yes","3","both8","native","span","mostlive","SpanSpan","","Male"
"5057","167","manzana","feminine","food","15","suave","mexicano","texture","nationality",0.03,"español","",43,"Yes","3","both8","native","span","mostlive","SpanSpan","","Male"
"5058","167","manzana","feminine","food","16","viejo","duro","age","texture",0.97,"español","",43,"Yes","3","both8","native","span","mostlive","SpanSpan","","Male"
"5059","167","zanahoria","feminine","food","17","viejo","suave","age","texture",0.02,"español","",43,"Yes","3","both8","native","span","mostlive","SpanSpan","","Male"
"5060","167","ventilador","masculine","furniture","18","redondo","enorme","shape","size",0.05,"español","",43,"Yes","3","both8","native","span","mostlive","SpanSpan","","Male"
"5061","167","pl&aacute;tano","masculine","food","19","americano","enorme","nationality","size",0.02,"español","",43,"Yes","3","both8","native","span","mostlive","SpanSpan","","Male"
"5062","167","queso","masculine","food","20","malo","min&uacute;sculo","quality","size",0.97,"español","",43,"Yes","3","both8","native","span","mostlive","SpanSpan","","Male"
